Frame:1 Iter:161 Residual:2.368e+10 Relative:2.568e+07 FramePastTime:3056.8ms
Frame:1 Iter:162 Residual:2.417e+10 Relative:2.622e+07 FramePastTime:3061.6ms
Frame:1 Iter:163 Residual:2.466e+10 Relative:2.675e+07 FramePastTime:3066.4ms
Frame:1 Iter:164 Residual:2.515e+10 Relative:2.728e+07 FramePastTime:3071.1ms
Frame:1 Iter:165 Residual:2.564e+10 Relative:2.781e+07 FramePastTime:3075.9ms
Frame:1 Iter:166 Residual:2.612e+10 Relative:2.834e+07 FramePastTime:3080.7ms
Frame:1 Iter:167 Residual:2.661e+10 Relative:2.887e+07 FramePastTime:3085.6ms
Frame:1 Iter:168 Residual:2.709e+10 Relative:2.939e+07 FramePastTime:3090.5ms
Frame:1 Iter:169 Residual:2.758e+10 Relative:2.992e+07 FramePastTime:3095.2ms
Frame:1 Iter:170 Residual:2.806e+10 Relative:3.044e+07 FramePastTime:3099.9ms
Frame:1 Iter:171 Residual:2.854e+10 Relative:3.096e+07 FramePastTime:3104.6ms
Frame:1 Iter:172 Residual:2.901e+10 Relative:3.147e+07 FramePastTime:3109.4ms
Frame:1 Iter:173 Residual:2.949e+10 Relative:3.199e+07 FramePastTime:3114.1ms
Frame:1 Iter:174 Residual:2.996e+10 Relative:3.250e+07 FramePastTime:3118.7ms
Frame:1 Iter:175 Residual:3.042e+10 Relative:3.301e+07 FramePastTime:3123.8ms
Frame:1 Iter:176 Residual:3.089e+10 Relative:3.351e+07 FramePastTime:3128.5ms
Frame:1 Iter:177 Residual:3.135e+10 Relative:3.401e+07 FramePastTime:3133.3ms
Frame:1 Iter:178 Residual:3.181e+10 Relative:3.450e+07 FramePastTime:3138.0ms
Frame:1 Iter:179 Residual:3.226e+10 Relative:3.499e+07 FramePastTime:3142.9ms
Frame:1 Iter:180 Residual:3.271e+10 Relative:3.548e+07 FramePastTime:3147.8ms
Frame:1 Iter:181 Residual:3.315e+10 Relative:3.596e+07 FramePastTime:3152.5ms
Frame:1 Iter:182 Residual:3.359e+10 Relative:3.644e+07 FramePastTime:3157.6ms
Frame:1 Iter:183 Residual:3.403e+10 Relative:3.691e+07 FramePastTime:3162.6ms
Frame:1 Iter:184 Residual:3.446e+10 Relative:3.738e+07 FramePastTime:3167.2ms
Frame:1 Iter:185 Residual:3.488e+10 Relative:3.784e+07 FramePastTime:3172.2ms
Frame:1 Iter:186 Residual:3.530e+10 Relative:3.830e+07 FramePastTime:3177.0ms
Frame:1 Iter:187 Residual:3.572e+10 Relative:3.875e+07 FramePastTime:3181.8ms
Frame:1 Iter:188 Residual:3.613e+10 Relative:3.919e+07 FramePastTime:3186.6ms
Frame:1 Iter:189 Residual:3.653e+10 Relative:3.963e+07 FramePastTime:3191.6ms
Frame:1 Iter:190 Residual:3.693e+10 Relative:4.007e+07 FramePastTime:3196.4ms
Frame:1 Iter:191 Residual:3.733e+10 Relative:4.049e+07 FramePastTime:3201.1ms
Frame:1 Iter:192 Residual:3.772e+10 Relative:4.092e+07 FramePastTime:3206.1ms
Frame:1 Iter:193 Residual:3.810e+10 Relative:4.133e+07 FramePastTime:3210.8ms
Frame:1 Iter:194 Residual:3.848e+10 Relative:4.174e+07 FramePastTime:3215.6ms
Frame:1 Iter:195 Residual:3.885e+10 Relative:4.215e+07 FramePastTime:3220.3ms
Frame:1 Iter:196 Residual:3.922e+10 Relative:4.255e+07 FramePastTime:3225.2ms
Frame:1 Iter:197 Residual:3.958e+10 Relative:4.294e+07 FramePastTime:3230.0ms
Frame:1 Iter:198 Residual:3.994e+10 Relative:4.332e+07 FramePastTime:3234.9ms
Frame:1 Iter:199 Residual:4.029e+10 Relative:4.371e+07 FramePastTime:3239.8ms
Frame:1 Iter:200 Residual:4.063e+10 Relative:4.408e+07 FramePastTime:3244.7ms
Frame:1 Iter:201 Residual:4.097e+10 Relative:4.445e+07 FramePastTime:3249.4ms
Frame:1 Iter:202 Residual:4.130e+10 Relative:4.481e+07 FramePastTime:3254.1ms
Frame:1 Iter:203 Residual:4.163e+10 Relative:4.516e+07 FramePastTime:3258.8ms
Frame:1 Iter:204 Residual:4.195e+10 Relative:4.551e+07 FramePastTime:3263.5ms
Frame:1 Iter:205 Residual:4.227e+10 Relative:4.586e+07 FramePastTime:3268.3ms
Frame:1 Iter:206 Residual:4.258e+10 Relative:4.619e+07 FramePastTime:3273.3ms
Frame:1 Iter:207 Residual:4.289e+10 Relative:4.652e+07 FramePastTime:3277.9ms
Frame:1 Iter:208 Residual:4.319e+10 Relative:4.685e+07 FramePastTime:3282.6ms
Frame:1 Iter:209 Residual:4.348e+10 Relative:4.717e+07 FramePastTime:3287.4ms
Frame:1 Iter:210 Residual:4.377e+10 Relative:4.748e+07 FramePastTime:3292.2ms
Frame:1 Iter:211 Residual:4.405e+10 Relative:4.779e+07 FramePastTime:3297.1ms
Frame:1 Iter:212 Residual:4.433e+10 Relative:4.809e+07 FramePastTime:3301.8ms
Frame:1 Iter:213 Residual:4.460e+10 Relative:4.839e+07 FramePastTime:3306.7ms
Frame:1 Iter:214 Residual:4.487e+10 Relative:4.868e+07 FramePastTime:3311.6ms
Frame:1 Iter:215 Residual:4.513e+10 Relative:4.896e+07 FramePastTime:3316.2ms
Frame:1 Iter:216 Residual:4.539e+10 Relative:4.924e+07 FramePastTime:3320.9ms
Frame:1 Iter:217 Residual:4.564e+10 Relative:4.951e+07 FramePastTime:3325.6ms
Frame:1 Iter:218 Residual:4.589e+10 Relative:4.978e+07 FramePastTime:3330.3ms
Frame:1 Iter:219 Residual:4.613e+10 Relative:5.004e+07 FramePastTime:3335.1ms
Frame:1 Iter:220 Residual:4.637e+10 Relative:5.030e+07 FramePastTime:3339.9ms
Frame:1 Iter:221 Residual:4.660e+10 Relative:5.055e+07 FramePastTime:3344.6ms
Frame:1 Iter:222 Residual:4.682e+10 Relative:5.079e+07 FramePastTime:3349.3ms
Frame:1 Iter:223 Residual:4.705e+10 Relative:5.104e+07 FramePastTime:3354.1ms
Frame:1 Iter:224 Residual:4.726e+10 Relative:5.127e+07 FramePastTime:3358.8ms
Frame:1 Iter:225 Residual:4.748e+10 Relative:5.150e+07 FramePastTime:3363.5ms
Frame:1 Iter:226 Residual:4.769e+10 Relative:5.173e+07 FramePastTime:3368.2ms
Frame:1 Iter:227 Residual:4.789e+10 Relative:5.195e+07 FramePastTime:3373.1ms
Frame:1 Iter:228 Residual:4.809e+10 Relative:5.217e+07 FramePastTime:3377.8ms
Frame:1 Iter:229 Residual:4.829e+10 Relative:5.238e+07 FramePastTime:3382.7ms
Frame:1 Iter:230 Residual:4.848e+10 Relative:5.259e+07 FramePastTime:3387.4ms
Frame:1 Iter:231 Residual:4.867e+10 Relative:5.280e+07 FramePastTime:3392.1ms
Frame:1 Iter:232 Residual:4.885e+10 Relative:5.300e+07 FramePastTime:3396.8ms
Frame:1 Iter:233 Residual:4.903e+10 Relative:5.319e+07 FramePastTime:3401.6ms
Frame:1 Iter:234 Residual:4.921e+10 Relative:5.338e+07 FramePastTime:3406.4ms
Frame:1 Iter:235 Residual:4.938e+10 Relative:5.357e+07 FramePastTime:3411.2ms
Frame:1 Iter:236 Residual:4.955e+10 Relative:5.376e+07 FramePastTime:3415.9ms
Frame:1 Iter:237 Residual:4.972e+10 Relative:5.394e+07 FramePastTime:3420.7ms
Frame:1 Iter:238 Residual:4.988e+10 Relative:5.411e+07 FramePastTime:3425.5ms
Frame:1 Iter:239 Residual:5.004e+10 Relative:5.429e+07 FramePastTime:3430.2ms
Frame:1 Iter:240 Residual:5.020e+10 Relative:5.446e+07 FramePastTime:3434.9ms
Frame:1 Iter:241 Residual:5.035e+10 Relative:5.462e+07 FramePastTime:3439.8ms
Frame:1 Iter:242 Residual:5.050e+10 Relative:5.478e+07 FramePastTime:3444.7ms
Frame:1 Iter:243 Residual:5.065e+10 Relative:5.494e+07 FramePastTime:3449.4ms
Frame:1 Iter:244 Residual:5.079e+10 Relative:5.510e+07 FramePastTime:3454.1ms
Frame:1 Iter:245 Residual:5.094e+10 Relative:5.526e+07 FramePastTime:3459.0ms
Frame:1 Iter:246 Residual:5.108e+10 Relative:5.541e+07 FramePastTime:3463.7ms
Frame:1 Iter:247 Residual:5.121e+10 Relative:5.556e+07 FramePastTime:3468.4ms
Frame:1 Iter:248 Residual:5.135e+10 Relative:5.570e+07 FramePastTime:3473.4ms
Frame:1 Iter:249 Residual:5.148e+10 Relative:5.584e+07 FramePastTime:3478.3ms
Frame:1 Iter:250 Residual:5.161e+10 Relative:5.599e+07 FramePastTime:3483.0ms
Frame:1 Iter:251 Residual:5.174e+10 Relative:5.612e+07 FramePastTime:3487.8ms
Frame:1 Iter:252 Residual:5.186e+10 Relative:5.626e+07 FramePastTime:3492.6ms
Frame:1 Iter:253 Residual:5.198e+10 Relative:5.639e+07 FramePastTime:3497.3ms
Frame:1 Iter:254 Residual:5.210e+10 Relative:5.652e+07 FramePastTime:3502.2ms
Frame:1 Iter:255 Residual:5.222e+10 Relative:5.665e+07 FramePastTime:3507.2ms
Frame:1 Iter:256 Residual:5.234e+10 Relative:5.678e+07 FramePastTime:3511.9ms
Frame:1 Iter:257 Residual:5.245e+10 Relative:5.690e+07 FramePastTime:3516.7ms
Frame:1 Iter:258 Residual:5.256e+10 Relative:5.702e+07 FramePastTime:3521.3ms
Frame:1 Iter:259 Residual:5.267e+10 Relative:5.714e+07 FramePastTime:3526.2ms
Frame:1 Iter:260 Residual:5.278e+10 Relative:5.726e+07 FramePastTime:3531.2ms
Frame:1 Iter:261 Residual:5.289e+10 Relative:5.737e+07 FramePastTime:3536.0ms
Frame:1 Iter:262 Residual:5.299e+10 Relative:5.748e+07 FramePastTime:3541.0ms
Frame:1 Iter:263 Residual:5.309e+10 Relative:5.760e+07 FramePastTime:3545.7ms
Frame:1 Iter:264 Residual:5.319e+10 Relative:5.770e+07 FramePastTime:3550.5ms
Frame:1 Iter:265 Residual:5.329e+10 Relative:5.781e+07 FramePastTime:3555.4ms
Frame:1 Iter:266 Residual:5.339e+10 Relative:5.792e+07 FramePastTime:3560.2ms
Frame:1 Iter:267 Residual:5.348e+10 Relative:5.802e+07 FramePastTime:3564.8ms
Frame:1 Iter:268 Residual:5.358e+10 Relative:5.812e+07 FramePastTime:3569.5ms
Frame:1 Iter:269 Residual:5.367e+10 Relative:5.822e+07 FramePastTime:3574.4ms
Frame:1 Iter:270 Residual:5.376e+10 Relative:5.832e+07 FramePastTime:3579.0ms
Frame:1 Iter:271 Residual:5.385e+10 Relative:5.841e+07 FramePastTime:3583.7ms
Frame:1 Iter:272 Residual:5.394e+10 Relative:5.851e+07 FramePastTime:3588.6ms
Frame:1 Iter:273 Residual:5.402e+10 Relative:5.860e+07 FramePastTime:3593.2ms
Frame:1 Iter:274 Residual:5.411e+10 Relative:5.870e+07 FramePastTime:3597.9ms
Frame:1 Iter:275 Residual:5.419e+10 Relative:5.879e+07 FramePastTime:3602.6ms
Frame:1 Iter:276 Residual:5.427e+10 Relative:5.888e+07 FramePastTime:3607.6ms
Frame:1 Iter:277 Residual:5.436e+10 Relative:5.897e+07 FramePastTime:3612.3ms
Frame:1 Iter:278 Residual:5.444e+10 Relative:5.905e+07 FramePastTime:3616.9ms
Frame:1 Iter:279 Residual:5.451e+10 Relative:5.914e+07 FramePastTime:3621.8ms
Frame:1 Iter:280 Residual:5.459e+10 Relative:5.922e+07 FramePastTime:3626.5ms
Frame:1 Iter:281 Residual:5.467e+10 Relative:5.930e+07 FramePastTime:3631.3ms
Frame:1 Iter:282 Residual:5.474e+10 Relative:5.938e+07 FramePastTime:3636.0ms
Frame:1 Iter:283 Residual:5.481e+10 Relative:5.946e+07 FramePastTime:3640.8ms
Frame:1 Iter:284 Residual:5.488e+10 Relative:5.954e+07 FramePastTime:3645.5ms
Frame:1 Iter:285 Residual:5.495e+10 Relative:5.961e+07 FramePastTime:3650.1ms
Frame:1 Iter:286 Residual:5.502e+10 Relative:5.969e+07 FramePastTime:3655.1ms
Frame:1 Iter:287 Residual:5.509e+10 Relative:5.976e+07 FramePastTime:3659.9ms
Frame:1 Iter:288 Residual:5.515e+10 Relative:5.983e+07 FramePastTime:3664.6ms
Frame:1 Iter:289 Residual:5.522e+10 Relative:5.990e+07 FramePastTime:3669.2ms
Frame:1 Iter:290 Residual:5.528e+10 Relative:5.997e+07 FramePastTime:3674.1ms
